Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
47682.0,0,1,80,4,4,3,8,5,0,0,45,0,0,0,0,1,1,0,0,0,0,460,399,0
72679.0,0,1,65,1,4,7,5,1,0,0,51,0,0,1,0,0,0,0,1,0,0,1114,1060,0
57954.0,1,1,52,7,8,2,6,7,0,0,43,0,0,0,1,0,0,0,0,1,0,484,475,1
65316.0,1,1,65,2,3,2,5,4,0,0,58,0,1,0,0,0,0,0,1,0,0,222,184,0
28567.0,1,0,57,2,2,0,3,6,0,0,38,0,0,1,0,0,0,0,1,0,0,40,34,0
47352.0,0,1,70,4,6,1,5,7,0,0,69,0,0,0,1,0,0,0,0,1,0,304,289,0
44931.0,0,1,0,1,2,1,3,5,0,0,53,0,0,0,1,0,0,0,1,0,0,89,82,0
76982.0,0,0,19,1,8,3,4,4,0,1,53,1,0,0,0,0,0,0,1,0,0,1032,1002,1
57247.0,0,1,50,2,2,1,7,2,0,0,68,0,0,0,1,0,1,0,0,0,0,226,220,0
22944.0,1,0,67,3,3,0,3,7,0,0,39,0,0,1,0,0,0,0,0,1,0,50,24,0
25315.0,1,0,46,3,3,0,3,8,0,0,43,0,0,0,1,0,1,0,0,0,0,32,10,0
43638.0,0,1,37,2,4,1,4,7,0,0,51,0,0,0,0,1,0,0,1,0,0,182,163,0
42710.0,1,0,38,2,4,5,3,6,0,0,36,0,0,1,0,0,0,0,0,0,1,304,202,0
84169.0,0,0,9,1,7,6,6,3,0,1,38,0,1,0,0,0,0,0,0,0,1,1919,1919,2
54058.0,0,1,56,2,4,6,8,3,0,0,44,0,0,0,1,0,0,0,1,0,0,608,554,0
24683.0,1,0,98,2,2,0,4,5,0,0,30,0,1,0,0,0,1,0,0,0,0,35,29,0
85620.0,0,0,68,1,3,6,4,1,0,1,56,0,0,0,0,1,0,0,1,0,0,1554,1508,0
47850.0,1,0,72,1,3,0,4,6,0,0,40,0,1,0,0,0,0,0,1,0,0,124,114,0
19514.0,1,1,47,4,3,1,2,8,0,1,52,0,1,0,0,0,0,0,1,0,0,41,13,1
27159.0,1,1,33,2,1,0,3,6,0,0,47,0,1,0,0,0,0,0,0,1,0,20,19,0
39548.0,1,1,87,2,1,1,3,3,0,0,57,0,0,1,0,0,1,0,0,0,0,36,18,0
21474.0,1,0,0,2,3,1,2,7,0,1,31,0,0,1,0,0,0,0,1,0,0,57,23,1
60504.0,0,1,73,2,6,2,8,6,0,0,49,0,0,1,0,0,0,0,0,0,1,492,458,0
22419.0,0,0,74,1,3,2,2,8,0,0,57,0,1,0,0,0,0,0,1,0,0,120,78,0
81698.0,0,0,4,1,3,8,13,1,0,1,71,0,1,0,0,0,0,0,0,1,0,961,914,0
43462.0,1,1,50,6,4,1,5,8,0,0,68,0,0,0,1,0,0,0,1,0,0,225,210,0
54880.0,1,0,57,2,6,2,11,5,0,0,42,0,0,1,0,0,0,0,0,0,1,677,559,0
79908.0,0,0,30,1,5,6,7,2,0,0,38,0,1,0,0,0,0,0,1,0,0,1661,1550,1
15315.0,0,0,27,2,2,0,4,5,0,0,50,0,1,0,0,0,1,0,0,0,0,47,30,0
87771.0,0,1,61,1,5,10,4,6,0,1,61,0,0,0,1,0,0,0,1,0,0,1924,1891,4
33039.0,1,0,4,1,2,0,4,5,0,0,42,0,1,0,0,0,0,0,1,0,0,66,54,0
81741.0,0,0,75,0,6,6,7,2,0,0,40,0,0,1,0,0,0,0,1,0,0,1534,1496,0
71499.0,0,1,12,2,8,3,13,4,0,0,49,0,0,0,1,0,0,0,0,1,0,758,721,0
62466.0,0,1,13,5,6,3,12,4,0,0,50,0,1,0,0,0,1,0,0,0,0,806,723,0
48799.0,0,1,9,3,3,2,7,3,0,0,57,1,0,0,0,0,0,0,0,0,1,307,283,0
52157.0,0,1,48,2,3,2,5,4,0,0,70,0,0,0,1,0,0,0,0,0,1,225,185,0
66565.0,0,1,80,4,4,2,9,8,0,0,58,0,0,1,0,0,0,0,1,0,0,1023,981,0
29298.0,1,1,60,1,1,0,2,5,0,0,69,0,0,0,1,0,0,0,0,1,0,10,9,0
47691.0,0,1,43,1,1,0,2,6,0,0,41,0,0,1,0,0,0,0,1,0,0,17,13,0
38200.0,1,1,19,1,1,0,2,7,0,0,50,0,0,0,1,0,0,0,1,0,0,16,15,0
44989.0,0,1,26,5,5,1,5,6,0,0,46,0,1,0,0,0,0,0,1,0,0,263,157,0
38443.0,1,1,58,2,1,0,3,7,0,0,52,0,1,0,0,0,0,0,0,0,1,37,36,0
38593.0,1,0,42,3,4,1,3,8,0,0,42,0,0,1,0,0,1,0,0,0,0,153,129,0
64413.0,0,1,27,1,5,1,5,5,0,0,50,0,0,0,1,0,0,0,0,0,1,259,239,0
36959.0,1,0,56,2,2,0,3,8,0,0,39,0,1,0,0,0,0,0,0,1,0,62,62,0
61996.0,0,1,27,3,6,4,8,5,0,1,43,0,1,0,0,0,0,0,0,0,1,1206,1182,3
51287.0,1,1,10,3,4,1,3,7,0,0,52,0,1,0,0,0,0,0,1,0,0,152,122,0
13260.0,1,1,48,4,3,0,3,8,0,0,50,0,1,0,0,0,0,0,1,0,0,42,35,0
47472.0,1,1,39,2,2,0,4,5,0,0,54,0,0,0,1,0,0,0,0,0,1,67,59,0
54603.0,1,1,85,6,4,2,4,7,0,0,64,0,0,0,1,0,0,0,0,1,0,223,219,0
45207.0,1,1,64,5,3,1,6,6,0,0,46,0,1,0,0,0,0,0,0,0,1,213,211,1
40689.0,0,1,69,7,7,1,5,8,0,0,69,0,0,0,1,0,0,0,1,0,0,345,246,0
47821.0,1,1,54,1,1,0,3,8,0,0,53,0,0,0,1,0,1,0,0,0,0,37,27,0
27450.0,0,0,57,1,2,1,3,7,0,0,69,0,1,0,0,0,0,0,0,1,0,91,39,0
39453.0,1,0,64,2,2,0,3,6,0,0,37,0,0,0,1,0,0,0,1,0,0,53,51,0
26850.0,1,1,10,4,2,1,4,4,0,0,49,0,0,0,1,0,1,0,0,0,0,54,45,0
79800.0,0,0,65,1,5,11,5,3,0,1,65,0,0,0,0,1,0,0,1,0,0,1643,1419,3
61794.0,0,1,74,2,4,4,10,2,0,0,59,0,1,0,0,0,0,0,0,1,0,600,589,0
53863.0,0,1,4,3,7,1,7,7,0,0,65,0,0,0,1,0,0,0,1,0,0,443,413,1
24221.0,0,0,94,1,1,1,3,4,0,0,61,0,0,0,1,0,0,0,1,0,0,33,11,0
39684.0,1,0,41,2,2,1,2,7,1,1,36,0,0,1,0,0,0,0,0,0,1,64,47,0
92163.0,0,0,25,0,5,11,5,2,0,1,45,0,1,0,0,0,0,0,0,1,0,2066,2046,2
69882.0,0,0,94,1,3,7,9,1,0,0,55,0,0,1,0,0,0,0,0,1,0,1313,1148,0
33178.0,1,0,9,1,1,0,3,4,0,0,43,0,0,0,1,0,0,0,1,0,0,33,17,0
59973.0,0,0,47,1,3,4,7,1,0,0,48,0,1,0,0,0,0,0,0,0,1,382,382,0
17459.0,1,0,12,3,3,1,2,7,0,1,45,0,0,0,1,0,0,0,0,1,0,39,9,0
23910.0,1,0,80,1,2,0,3,7,0,0,51,1,0,0,0,0,0,0,1,0,0,54,41,0
42169.0,1,1,20,2,1,0,3,8,0,0,51,0,1,0,0,0,0,0,0,1,0,28,26,0
26224.0,1,0,39,3,2,1,3,6,0,0,42,0,1,0,0,0,1,0,0,0,0,48,33,0
31089.0,1,0,57,3,3,0,4,8,0,0,39,0,0,0,1,0,0,0,1,0,0,75,71,0
30081.0,0,1,27,1,1,0,3,7,0,0,59,0,0,1,0,0,0,0,1,0,0,38,34,0
62807.0,0,1,83,3,5,3,12,5,0,0,60,0,0,0,1,0,0,0,1,0,0,720,621,0
72906.0,0,0,79,1,3,4,9,1,0,0,65,0,0,1,0,0,0,0,1,0,0,1097,1043,0
61467.0,0,2,69,3,5,2,10,5,0,0,72,0,1,0,0,0,0,0,0,0,1,545,496,0
49618.0,1,1,77,4,3,1,3,7,0,0,54,0,0,0,1,0,0,0,0,1,0,115,101,0
21888.0,1,0,15,4,5,1,2,10,0,1,34,0,0,1,0,0,0,0,0,1,0,149,85,0
42429.0,0,1,99,2,1,1,3,5,0,0,47,0,0,0,0,1,0,0,1,0,0,63,59,0
26150.0,2,1,61,1,1,0,3,7,0,0,64,1,0,0,0,0,0,0,1,0,0,27,26,0
30801.0,0,1,23,2,1,0,3,7,0,0,45,0,1,0,0,0,0,1,0,0,0,34,23,0
81168.0,0,0,84,1,6,4,7,3,0,0,55,0,1,0,0,0,0,0,1,0,0,1171,1149,1
26877.0,0,0,74,2,3,1,6,6,0,0,51,0,0,1,0,0,0,0,0,1,0,228,188,0
45006.0,0,0,90,1,3,1,7,3,0,0,76,0,0,0,0,1,0,0,0,1,0,256,246,0
18978.0,1,0,41,1,1,0,3,8,0,0,47,0,1,0,0,0,0,1,0,0,0,22,7,0
22574.0,2,1,28,2,2,0,3,7,0,0,53,0,1,0,0,0,0,0,1,0,0,35,33,0
48240.0,0,0,73,3,6,3,13,5,0,1,51,0,0,1,0,0,0,0,0,0,1,841,800,0
45837.0,1,1,88,5,6,2,5,7,0,0,46,0,1,0,0,0,0,0,1,0,0,349,325,0
35791.0,2,1,94,2,1,0,3,8,0,0,55,0,0,1,0,0,0,0,0,1,0,32,29,0
54162.0,1,1,31,1,1,0,3,4,0,0,42,0,0,0,0,1,0,0,1,0,0,32,22,0
30522.0,0,1,6,5,1,2,9,2,0,0,60,0,1,0,0,0,0,0,0,1,0,300,274,0
54456.0,0,1,23,3,6,1,7,6,0,0,59,0,1,0,0,0,0,0,0,0,1,389,374,0
31632.0,0,0,92,1,2,1,2,7,0,0,49,0,0,1,0,0,0,0,1,0,0,63,31,0
72298.0,0,0,52,1,4,3,6,1,0,0,71,0,0,0,0,1,0,0,1,0,0,904,869,2
36975.0,1,0,50,1,1,0,3,7,0,0,42,0,0,1,0,0,1,0,0,0,0,31,29,0
72635.0,0,0,54,1,6,8,6,3,0,0,65,0,1,0,0,0,1,0,0,0,0,874,767,1
13624.0,1,0,93,2,2,0,3,6,0,0,44,0,1,0,0,0,0,0,1,0,0,30,24,0
84196.0,0,1,56,1,8,4,7,3,0,0,45,0,0,1,0,0,0,0,1,0,0,1047,857,0
70971.0,0,1,28,7,11,11,5,7,0,1,60,0,0,0,1,0,0,0,1,0,0,1808,1791,0
34487.0,1,1,94,3,3,0,3,9,0,0,43,1,0,0,0,0,0,0,0,0,1,95,87,0
28769.0,1,0,76,3,4,1,4,9,0,0,43,0,0,1,0,0,0,0,1,0,0,188,185,0
69084.0,1,0,43,2,7,3,13,8,0,0,50,0,1,0,0,0,0,0,0,0,1,1556,1526,0
65488.0,0,0,46,1,3,4,6,1,0,0,62,0,0,0,1,0,0,0,0,0,1,909,855,0
62466.0,0,1,13,5,6,3,12,4,0,0,50,0,1,0,0,0,1,0,0,0,0,806,723,0
32218.0,0,0,27,1,2,1,3,7,0,1,60,0,0,1,0,0,1,0,0,0,0,63,33,1
83917.0,0,0,12,1,6,7,7,3,0,1,47,0,0,1,0,0,0,0,1,0,0,1508,1429,0
46102.0,2,1,3,1,1,0,2,7,0,0,58,1,0,0,0,0,0,0,1,0,0,15,14,0
84574.0,0,0,72,1,9,11,11,5,0,0,68,0,0,1,0,0,0,0,1,0,0,1212,1049,0
56181.0,0,1,6,1,4,2,7,4,0,0,58,0,1,0,0,0,0,0,1,0,0,345,297,0
63120.0,0,1,53,5,8,4,9,7,0,1,70,1,0,0,0,0,0,0,0,1,0,1408,1339,0
73691.0,0,1,58,2,6,2,8,2,0,0,49,0,1,0,0,0,0,0,1,0,0,1106,1033,1
63381.0,0,1,78,4,4,5,13,2,0,0,60,0,0,0,1,0,0,0,1,0,0,846,687,0
76140.0,0,0,57,1,5,9,6,2,0,0,72,0,0,0,1,0,0,0,0,0,1,1322,1296,0
62859.0,0,1,37,4,9,4,6,6,0,0,61,1,0,0,0,0,0,0,0,0,1,1282,1257,0
45906.0,0,1,20,2,5,4,4,5,0,0,56,0,0,1,0,0,0,0,1,0,0,342,198,1
77632.0,0,0,73,1,4,2,6,2,0,1,73,0,0,0,1,0,0,0,0,1,0,2105,1958,2
46463.0,1,1,56,7,3,1,6,6,0,0,49,0,1,0,0,0,0,0,0,0,1,224,213,0
105471.0,0,0,36,0,9,8,13,3,0,1,50,0,0,0,1,0,0,0,1,0,0,1517,1310,2
55282.0,1,0,9,1,3,1,6,4,0,0,50,1,0,0,0,0,0,0,0,1,0,216,197,0
78710.0,0,1,42,3,7,6,12,4,0,0,43,0,1,0,0,0,0,0,0,1,0,1042,992,0
66886.0,0,1,28,2,7,1,7,5,0,0,62,0,0,0,1,0,0,0,1,0,0,453,307,0
98777.0,0,0,23,0,4,6,9,1,0,0,60,0,0,1,0,0,0,0,0,1,0,1970,1932,1
29103.0,1,0,38,2,1,0,3,9,0,0,35,0,0,0,1,0,0,0,1,0,0,42,36,0
67445.0,0,1,63,5,9,6,12,6,0,0,46,0,1,0,0,0,0,0,1,0,0,1163,1152,0
50616.0,0,1,71,1,1,1,4,2,0,0,70,0,0,0,1,0,0,0,0,0,1,58,49,0
49431.0,0,1,9,2,7,1,5,8,0,0,65,1,0,0,0,0,0,0,1,0,0,348,331,0
61278.0,0,1,87,2,3,1,4,6,0,0,67,0,0,0,1,0,0,0,1,0,0,150,135,0
26490.0,0,0,92,2,3,1,5,6,0,0,62,0,0,0,1,0,1,0,0,0,0,185,160,0
73059.0,0,1,36,1,9,3,13,4,0,0,73,0,0,0,1,0,0,0,0,0,1,1024,953,0
46734.0,1,2,86,4,3,2,3,6,0,0,54,0,0,1,0,0,0,0,0,0,1,147,71,1
56253.0,0,1,83,4,7,2,9,6,0,0,57,0,0,0,1,0,0,0,1,0,0,592,587,0
19986.0,1,0,74,1,0,0,3,7,0,0,35,0,1,0,0,0,0,0,1,0,0,16,10,0
58330.0,0,1,87,1,6,4,13,4,0,0,45,0,0,0,0,1,0,0,1,0,0,913,762,0
25965.0,0,0,29,1,2,0,3,8,0,0,40,0,1,0,0,0,0,1,0,0,0,63,52,0
14661.0,0,0,88,1,1,0,3,6,0,0,64,0,0,0,1,0,0,0,0,1,0,24,22,0
18690.0,0,0,77,1,1,1,2,8,0,0,61,0,1,0,0,0,0,0,1,0,0,41,22,0
45068.0,0,1,25,1,1,0,2,7,0,0,46,0,0,0,1,0,0,0,0,0,1,17,14,0
21063.0,1,0,34,2,2,0,3,6,0,0,33,0,0,1,0,0,0,1,0,0,0,44,29,0
29187.0,1,0,43,1,1,0,3,8,0,0,52,0,1,0,0,0,0,0,0,0,1,32,30,0
54690.0,1,1,76,3,3,1,5,3,0,0,49,0,1,0,0,0,1,0,0,0,0,180,162,0
59304.0,0,1,81,3,7,8,10,5,0,0,56,0,1,0,0,0,0,0,0,0,1,1038,1028,0
59247.0,0,2,87,5,5,2,9,6,0,0,58,0,0,1,0,0,0,0,0,1,0,491,408,0
66731.0,0,1,33,4,4,3,6,3,0,0,50,0,0,0,0,1,0,0,1,0,0,888,747,0
77353.0,0,1,38,2,6,4,8,4,0,0,40,0,1,0,0,0,0,0,1,0,0,611,552,0
52614.0,0,1,63,2,2,4,8,8,0,0,45,0,0,1,0,0,0,0,0,0,1,952,914,0
26751.0,2,0,26,1,1,0,2,8,0,0,46,0,1,0,0,0,0,0,1,0,0,10,9,0
81300.0,0,1,17,3,10,3,5,5,0,1,57,0,1,0,0,0,0,0,0,0,1,1205,1169,1
70337.0,0,0,75,1,2,2,12,1,0,0,41,0,0,1,0,0,0,0,1,0,0,485,394,0
36145.0,1,0,13,4,4,1,3,9,0,1,35,0,1,0,0,0,1,0,0,0,0,154,136,1
65295.0,0,0,19,1,3,3,13,2,0,0,40,0,0,1,0,0,0,0,0,0,1,658,652,0
68118.0,0,1,51,2,8,9,4,6,0,0,57,1,0,0,0,0,0,0,1,0,0,774,620,0
68743.0,0,0,81,1,11,5,13,7,0,0,53,1,0,0,0,0,0,0,1,0,0,1959,1844,0
41039.0,0,0,32,1,8,1,5,8,0,0,38,0,0,0,1,0,1,0,0,0,0,422,377,0
38946.0,0,1,84,2,3,1,6,5,0,0,65,0,0,0,1,0,0,0,1,0,0,216,175,0
65777.0,0,0,87,1,2,8,6,1,0,0,53,0,0,0,1,0,0,0,1,0,0,1092,1038,0
66476.0,0,1,99,2,5,2,11,4,0,0,44,1,0,0,0,0,0,0,0,0,1,611,533,0
86857.0,0,0,96,1,5,6,10,2,0,1,48,0,0,1,0,0,0,0,0,0,1,2074,2034,0
77845.0,0,0,40,1,3,5,12,1,0,0,31,0,0,0,1,0,0,0,0,0,1,1320,1294,2
69476.0,0,0,3,1,4,6,4,2,0,0,51,0,0,0,1,0,0,0,0,0,1,977,910,0
50611.0,0,1,98,6,4,5,7,6,0,1,60,1,0,0,0,0,0,0,0,0,1,489,485,1
61209.0,0,0,73,1,5,3,4,2,0,0,50,0,0,1,0,0,0,0,1,0,0,858,759,0
42315.0,0,1,90,3,1,4,4,3,0,0,62,0,0,0,1,0,0,0,0,1,0,190,110,0
13084.0,0,0,29,1,1,0,3,6,0,0,68,0,0,0,1,0,0,1,0,0,0,19,9,0
47570.0,1,1,3,3,2,2,2,7,0,1,71,0,0,0,0,1,0,0,0,1,0,90,59,0
61923.0,0,2,94,1,2,1,4,3,0,0,59,0,1,0,0,0,0,0,0,1,0,120,114,0
34824.0,0,0,65,1,1,0,2,6,0,0,25,0,0,1,0,0,0,0,1,0,0,19,15,0
26518.0,1,1,33,3,2,0,3,8,0,1,71,0,0,1,0,0,0,0,0,0,1,55,53,0
45938.0,0,0,46,2,8,4,6,6,0,0,59,0,0,1,0,0,0,0,1,0,0,607,578,0
78468.0,0,0,29,1,10,7,10,4,0,0,60,0,0,0,1,0,0,0,1,0,0,970,936,1
78901.0,0,1,99,3,9,3,5,4,0,0,47,1,0,0,0,0,0,0,1,0,0,700,666,0
71427.0,2,0,26,2,8,2,8,4,0,0,42,0,1,0,0,0,0,0,1,0,0,591,568,0
71022.0,0,1,30,3,5,2,11,8,0,0,42,1,0,0,0,0,0,0,1,0,0,1211,969,1
90247.0,0,0,27,1,3,4,7,1,0,1,32,0,0,1,0,0,0,0,0,1,0,1605,1589,3
41335.0,1,0,24,3,4,1,4,7,0,0,52,1,0,0,0,0,0,0,0,1,0,182,177,0
71952.0,1,0,93,2,8,4,8,4,0,0,34,0,1,0,0,0,0,0,1,0,0,1350,1257,2
35682.0,1,0,34,1,1,1,3,2,0,0,50,1,0,0,0,0,0,0,0,0,1,39,21,0
43185.0,0,1,88,2,9,3,6,8,0,0,69,1,0,0,0,0,0,0,1,0,0,607,577,0
66375.0,0,1,96,3,2,4,5,7,0,0,72,0,0,0,1,0,0,0,0,0,1,757,566,1
35178.0,1,0,10,1,1,1,2,7,0,1,49,0,1,0,0,0,0,0,0,1,0,41,23,1
25252.0,1,0,26,1,1,0,2,8,0,0,34,0,1,0,0,0,0,0,1,0,0,12,6,0
55250.0,0,1,49,4,7,5,10,5,0,0,55,0,0,1,0,0,0,0,0,1,0,837,771,0
33249.0,1,0,11,2,2,1,3,6,0,0,45,0,0,1,0,0,0,0,1,0,0,70,28,0
58398.0,0,0,44,3,5,4,8,4,0,0,67,0,0,0,1,0,0,0,1,0,0,547,498,0
50272.0,1,0,75,3,4,1,5,7,0,0,38,0,0,0,1,0,0,0,1,0,0,229,225,0
76618.0,0,0,64,1,3,2,5,1,0,0,45,0,1,0,0,0,0,0,0,0,1,1364,1217,0
87305.0,0,0,19,1,5,3,8,2,0,1,60,1,0,0,0,0,1,0,0,0,0,1072,992,1
25851.0,1,0,45,2,2,0,3,7,0,0,42,0,0,0,1,0,0,0,1,0,0,43,38,0
58710.0,0,1,77,6,11,5,9,6,0,0,50,1,0,0,0,0,0,0,1,0,0,1011,837,0
45160.0,1,1,9,1,1,0,2,7,0,0,62,0,0,1,0,0,0,0,1,0,0,18,15,0
74806.0,0,1,1,2,5,4,5,4,0,0,55,0,1,0,0,0,0,0,0,1,0,956,947,0
59111.0,0,0,90,1,11,1,8,7,0,0,66,0,1,0,0,0,0,0,1,0,0,714,559,0
18988.0,1,0,43,2,1,0,3,7,0,0,36,0,1,0,0,0,0,0,0,0,1,15,14,0
72190.0,0,0,79,1,5,6,4,3,0,0,55,0,1,0,0,0,0,0,1,0,0,1698,1449,0
7500.0,1,0,19,5,4,1,2,9,0,1,44,0,1,0,0,0,0,0,1,0,0,39,7,1
44794.0,0,1,99,1,2,0,3,6,0,0,54,0,1,0,0,0,0,0,1,0,0,61,57,0
80395.0,0,0,62,1,6,5,12,2,0,0,65,0,1,0,0,0,0,0,1,0,0,1332,1284,1
75012.0,0,0,41,1,3,8,11,1,0,0,44,1,0,0,0,0,0,0,0,1,0,876,725,0
56962.0,2,1,60,7,6,3,5,7,0,0,55,0,1,0,0,0,0,0,0,1,0,385,359,0
89891.0,0,0,17,1,11,6,8,4,0,0,29,0,0,0,1,0,0,0,1,0,0,653,470,1
35946.0,1,1,24,1,0,0,3,5,0,0,71,1,0,0,0,0,0,0,0,0,1,11,11,0
53593.0,1,1,60,8,7,2,6,8,0,0,67,0,0,0,1,0,0,0,0,0,1,437,394,0
66373.0,1,1,57,7,4,2,10,3,0,0,42,0,1,0,0,0,0,0,1,0,0,497,388,0
45072.0,1,2,74,5,6,1,4,8,0,0,72,1,0,0,0,0,0,0,0,0,1,254,224,0
89694.0,1,1,22,3,4,3,4,5,0,0,47,1,0,0,0,0,0,0,1,0,0,1430,1388,3
72025.0,0,0,46,1,4,8,13,2,0,1,71,0,1,0,0,0,0,0,1,0,0,1677,1677,3
67432.0,0,1,69,2,8,5,4,4,0,0,47,0,1,0,0,0,0,0,1,0,0,1165,995,0
70545.0,0,1,29,1,4,1,7,2,0,0,68,0,0,0,1,0,0,0,0,1,0,313,292,0
17487.0,1,0,37,1,1,0,2,7,0,0,31,0,1,0,0,0,0,1,0,0,0,12,6,0
62882.0,0,1,26,2,7,5,6,4,0,0,51,0,0,0,1,0,0,0,1,0,0,1241,1144,0
64108.0,0,1,8,4,6,9,11,5,0,0,67,0,0,1,0,0,0,0,0,0,1,1078,1057,0
34941.0,1,1,26,2,3,0,3,8,0,0,64,0,0,0,1,0,0,0,0,1,0,73,49,0
48767.0,1,2,79,3,2,1,3,5,0,0,70,0,0,1,0,0,0,0,0,0,1,53,43,0
38702.0,1,0,71,2,3,0,4,6,0,0,42,0,0,0,1,0,1,0,0,0,0,69,29,0
82224.0,0,0,83,1,6,9,5,3,0,0,56,0,1,0,0,0,0,0,1,0,0,862,822,1
83844.0,0,0,57,1,4,4,11,1,0,0,68,0,0,0,1,0,0,0,1,0,0,1383,1192,1
17003.0,1,0,37,3,2,0,4,5,0,0,45,0,1,0,0,0,1,0,0,0,0,31,24,0
71163.0,0,0,30,1,3,8,12,1,0,0,25,0,0,1,0,0,0,0,1,0,0,916,872,0
33697.0,1,0,34,1,1,0,2,7,0,0,50,0,0,1,0,0,0,0,1,0,0,17,6,1
63564.0,0,0,0,1,10,10,7,6,0,1,66,0,1,0,0,0,1,0,0,0,0,1150,1085,1
83443.0,0,0,89,1,6,10,5,2,0,0,48,0,0,0,1,0,0,0,0,0,1,1413,1329,0
51518.0,0,1,92,2,3,2,10,3,0,0,62,0,0,0,1,0,0,0,0,0,1,445,441,0
58330.0,0,1,87,1,6,4,13,4,0,0,45,0,0,0,0,1,0,0,1,0,0,913,762,0
80952.0,0,0,20,1,8,5,11,8,0,1,51,0,1,0,0,0,0,0,1,0,0,1713,1669,3
75507.0,0,0,56,1,8,6,6,3,0,0,41,0,0,0,1,0,0,0,1,0,0,1360,1280,0
63855.0,0,0,28,1,7,3,13,4,0,0,42,0,0,0,1,0,1,0,0,0,0,917,828,0
62220.0,0,1,55,5,7,6,5,6,0,1,48,0,0,0,1,0,0,0,0,0,1,1214,1202,0
58512.0,0,1,25,5,3,4,8,8,0,0,56,0,1,0,0,0,0,0,1,0,0,1019,867,0
40662.0,1,0,0,2,2,1,3,4,0,0,41,0,1,0,0,0,0,0,0,1,0,69,46,0
38829.0,0,1,86,1,3,2,2,5,0,0,61,0,1,0,0,0,0,0,0,0,1,83,67,0
35523.0,1,0,8,2,3,0,3,7,0,0,39,0,1,0,0,0,1,0,0,0,0,55,44,0
79146.0,1,1,33,2,8,1,8,6,0,0,53,0,0,1,0,0,0,0,1,0,0,548,532,0
78285.0,0,0,13,1,6,4,10,3,0,0,32,0,1,0,0,0,0,0,0,1,0,1387,1347,0
31626.0,1,0,12,1,2,1,2,7,0,1,42,0,0,1,0,0,0,0,0,0,1,52,18,1
75127.0,0,0,92,1,2,11,5,1,0,0,68,0,0,1,0,0,0,0,1,0,0,606,379,0
48726.0,0,1,90,3,3,2,4,6,0,0,65,0,1,0,0,0,0,0,1,0,0,183,124,0
74985.0,0,0,8,1,3,6,7,2,0,0,43,0,1,0,0,0,0,0,1,0,0,1783,1697,0
67430.0,0,0,6,1,11,5,12,6,0,0,33,0,0,0,1,0,0,0,1,0,0,1243,1122,0
46891.0,0,1,91,1,2,1,4,4,0,0,55,0,1,0,0,0,1,0,0,0,0,122,61,0
62058.0,0,1,52,4,6,1,7,6,0,0,64,0,1,0,0,0,0,0,0,1,0,392,334,0
72063.0,0,1,3,2,5,2,12,2,0,0,41,0,1,0,0,0,0,0,1,0,0,668,578,0
78939.0,0,0,57,1,8,5,6,3,0,0,69,0,1,0,0,0,0,0,0,0,1,1302,1097,0
42720.0,1,1,9,8,7,3,7,8,0,1,55,0,0,1,0,0,0,0,1,0,0,542,430,0
33622.0,1,1,22,3,2,0,4,7,0,0,48,0,1,0,0,0,0,0,1,0,0,69,57,0
6835.0,0,1,76,0,0,0,1,20,0,0,63,0,0,0,1,0,0,0,0,0,1,125,113,0
41452.0,1,1,86,1,1,0,2,7,0,0,67,0,0,0,1,0,0,0,1,0,0,16,16,0
40760.0,0,1,64,2,2,1,3,6,0,0,55,0,0,1,0,0,0,0,0,0,1,87,81,0
74250.0,0,0,90,1,2,11,4,1,0,0,62,0,0,0,1,0,0,0,0,0,1,1158,1158,0
51124.0,1,1,79,2,1,0,3,3,0,0,65,0,0,1,0,0,0,0,0,1,0,39,35,0
72258.0,0,1,28,2,6,9,5,2,0,0,49,0,0,1,0,0,0,0,1,0,0,1391,1257,0
71466.0,0,0,86,1,4,4,10,1,0,0,46,0,0,1,0,0,0,0,0,0,1,1230,1230,0
36283.0,1,1,42,2,1,0,3,4,0,0,44,0,0,0,1,0,0,0,1,0,0,24,19,0
20587.0,1,0,39,1,1,1,2,7,0,0,50,0,0,1,0,0,0,0,1,0,0,16,7,0
30467.0,1,0,8,1,1,0,2,7,0,0,48,0,1,0,0,0,0,0,1,0,0,19,14,0
31590.0,1,0,40,1,1,0,3,8,0,0,48,0,0,0,1,0,0,0,1,0,0,35,32,0
20425.0,1,0,5,2,2,0,3,7,0,0,34,0,1,0,0,0,0,1,0,0,0,40,23,0
17144.0,1,1,96,5,3,0,4,7,0,0,60,0,0,0,1,0,0,0,0,1,0,41,35,0
42564.0,0,1,28,6,6,8,4,7,0,1,52,1,0,0,0,0,0,0,0,0,1,615,417,1
43783.0,1,0,22,6,7,1,8,7,0,0,42,0,1,0,0,0,0,0,0,1,0,490,351,1
40780.0,0,1,30,4,7,1,5,9,0,0,44,1,0,0,0,0,0,0,1,0,0,343,309,0
62847.0,0,0,45,1,3,6,4,2,0,0,75,0,0,0,1,0,0,0,0,1,0,1551,1490,0
